Date,Country,Daily Cases,Daily Deaths,Daily Recovered,Total Cases,Total Deaths,Total Recovered
2024-03-22,Spain,43475,1282,43372,12151900,602549,11835830
2024-03-21,Spain,30120,1498,29765,12182020,604047,11865595
2024-03-20,Spain,4566,1682,4520,12186586,605729,11870115
2024-03-19,Spain,47980,1573,47772,12234566,607302,11917887
2024-03-18,Spain,48726,76,48386,12283292,607378,11966273
2024-03-17,Spain,49458,1338,49175,12332750,608716,12015448
2024-03-16,Spain,42625,1210,42620,12375375,609926,12058068
2024-03-15,Spain,28126,993,27679,12403501,610919,12085747
2024-03-14,Spain,9786,1817,9374,12413287,612736,12095121
2024-03-13,Spain,23317,750,22879,12436604,613486,12118000
2024-03-12,Spain,45165,1204,45020,12481769,614690,12163020
2024-03-11,Spain,23059,1068,22998,12504828,615758,12186018
2024-03-10,Spain,33670,1917,33176,12538498,617675,12219194
2025-03-09,Canada,44152,581,44121,11804686,141876,11663360
2025-03-08,Canada,865,171,807,11805551,142047,11664167
2025-03-07,Canada,15178,1570,15119,11820729,143617,11679286
2025-03-06,Canada,26518,455,26082,11847247,144072,11705368
2025-03-05,Canada,14060,1588,13855,11861307,145660,11719223
2025-03-04,Canada,13343,756,12875,11874650,146416,11732098
2025-03-03,Canada,39267,414,38832,11913917,146830,11770930
2025-03-02,Canada,44290,1431,43808,11958207,148261,11814738
2025-03-01,Canada,6550,1918,6250,11964757,150179,11820988
2025-02-28,Canada,15075,438,14764,11979832,150617,11835752
2025-02-27,Canada,42976,1078,42895,12022808,151695,11878647
2025-02-26,Canada,13330,731,13249,12036138,152426,11891896
2025-02-25,Canada,937,560,888,12037075,152986,11892784
2025-02-24,Canada,11496,1128,11232,12048571,154114,11904016
2025-02-23,Canada,9721,1756,9258,12058292,155870,11913274
2025-02-22,Canada,24057,1173,24038,12082349,157043,11937312
2025-02-21,Canada,48181,452,47745,12130530,157495,11985057
2025-02-20,Canada,33368,1329,32877,12163898,158824,12017934
2025-02-19,Canada,37992,860,37715,12201890,159684,12055649
2025-02-18,Canada,44046,146,43847,12245936,159830,12099496
2025-02-17,Canada,19261,1060,19218,12265197,160890,12118714
2025-02-16,Canada,12656,987,12252,12277853,161877,12130966
2025-02-15,Canada,1307,240,854,12279160,162117,12131820
2025-02-14,Canada,38118,102,37810,12317278,162219,12169630
2025-02-13,Canada,16519,1619,16180,12333797,163838,12185810
2025-02-12,Canada,47491,520,47180,12381288,164358,12232990
2025-02-11,Canada,37651,726,37468,12418939,165084,12270458
2025-02-10,Canada,25973,960,25782,12444912,166044,12296240
2025-02-09,Canada,21720,1593,21714,12466632,167637,12317954
2025-02-08,Canada,40934,240,40924,12507566,167877,12358878
2025-02-07,Canada,3592,1265,3216,12511158,169142,12362094
2025-02-06,Canada,33904,153,33876,12545062,169295,12395970
2025-02-05,Canada,8283,1811,7995,12553345,171106,12403965
2025-02-04,Canada,10222,1241,10037,12563567,172347,12414002
2025-02-03,Canada,42969,245,42530,12606536,172592,12456532
2025-02-02,Canada,1866,862,1415,12608402,173454,12457947
2025-02-01,Canada,20469,607,20195,12628871,174061,12478142
2025-01-31,Canada,11079,1481,10592,12639950,175542,12488734
2025-01-30,Canada,31031,88,30717,12670981,175630,12519451
2025-01-29,Canada,40910,1188,40460,12711891,176818,12559911
2025-01-28,Canada,15590,1343,15298,12727481,178161,12575209
2025-01-27,Canada,34470,341,34465,12761951,178502,12609674
2025-01-26,Canada,31895,596,31443,12793846,179098,12641117
2025-01-25,Canada,11034,1626,10926,12804880,180724,12652043
2025-01-24,Canada,35982,1285,35886,12840862,182009,12687929
2025-01-23,Canada,23737,831,23465,12864599,182840,12711394
2025-01-22,Canada,29467,97,28972,12894066,182937,12740366
2025-01-21,Canada,49324,225,48979,12943390,183162,12789345
2025-01-20,Canada,8135,1411,8045,12951525,184573,12797390
2025-01-19,Canada,36401,427,36197,12987926,185000,12833587
2025-01-18,Canada,34923,1459,34913,13022849,186459,12868500
2025-01-17,Canada,39170,976,38752,13062019,187435,12907252
2025-01-16,Canada,679,866,643,13062698,188301,12907895
2025-01-15,Canada,13092,417,12608,13075790,188718,12920503
2025-01-14,Canada,49613,1766,49352,13125403,190484,12969855
2025-01-13,Canada,13743,1175,13549,13139146,191659,12983404
2025-01-12,Canada,45103,120,44729,13184249,191779,13028133
2025-01-11,Canada,17030,1709,16627,13201279,193488,13044760
2025-01-10,Canada,25907,1528,25562,13227186,195016,13070322
2025-01-09,Canada,3045,387,2603,13230231,195403,13072925
2025-01-08,Canada,47279,955,47130,13277510,196358,13120055
2025-01-07,Canada,11360,1783,11207,13288870,198141,13131262
2025-01-06,Canada,49507,1557,49324,13338377,199698,13180586
2025-01-05,Canada,37564,1699,37555,13375941,201397,13218141
2025-01-04,Canada,11898,1241,11795,13387839,202638,13229936
2025-01-03,Canada,30529,1445,30044,13418368,204083,13259980
2025-01-02,Canada,15587,538,15277,13433955,204621,13275257
2025-01-01,Canada,12012,1302,11793,13445967,205923,13287050
2024-12-31,Canada,48908,1861,48662,13494875,207784,13335712
2024-12-30,Canada,4270,1951,3889,13499145,209735,13339601
2024-12-29,Canada,48238,1567,47848,13547383,211302,13387449
2024-12-28,Canada,34280,671,34069,13581663,211973,13421518
2024-12-27,Canada,4334,958,3878,13585997,212931,13425396
2024-12-26,Canada,49762,1614,49523,13635759,214545,13474919
2024-12-25,Canada,46358,738,46065,13682117,215283,13520984
2024-12-24,Canada,13134,1710,12964,13695251,216993,13533948
2024-12-23,Canada,3649,655,3347,13698900,217648,13537295
2024-12-22,Canada,47546,1128,47300,13746446,218776,13584595
2024-12-21,Canada,49157,1214,48947,13795603,219990,13633542
2024-12-20,Canada,26392,1554,26027,13821995,221544,13659569
2024-12-19,Canada,14565,599,14354,13836560,222143,13673923
2024-12-18,Canada,18541,570,18366,13855101,222713,13692289
2024-12-17,Canada,44419,706,44412,13899520,223419,13736701
2024-12-16,Canada,32905,1547,32714,13932425,224966,13769415
2024-12-15,Canada,3567,1479,3176,13935992,226445,13772591
2024-12-14,Canada,22760,880,22351,13958752,227325,13794942
2024-12-13,Canada,44754,1013,44425,14003506,228338,13839367
2024-12-12,Canada,45971,1073,45894,14049477,229411,13885261
2024-12-11,Canada,4149,1675,3947,14053626,231086,13889208
2024-12-10,Canada,32458,1864,32416,14086084,232950,13921624
2024-12-09,Canada,46469,1908,46031,14132553,234858,13967655
2024-12-08,Canada,40600,1256,40324,14173153,236114,14007979
2024-12-07,Canada,8646,1321,8186,14181799,237435,14016165
2024-12-06,Canada,30470,946,30243,14212269,238381,14046408
2024-12-05,Canada,25364,321,24993,14237633,238702,14071401
2024-12-04,Canada,24972,1160,24699,14262605,239862,14096100
2024-12-03,Canada,11273,1200,11157,14273878,241062,14107257
2024-12-02,Canada,20292,1395,20009,14294170,242457,14127266
2024-12-01,Canada,7096,1301,6948,14301266,243758,14134214
2024-11-30,Canada,8288,130,8043,14309554,243888,14142257
2024-11-29,Canada,30800,589,30594,14340354,244477,14172851
2024-11-28,Canada,22593,1417,22170,14362947,245894,14195021
2024-11-27,Canada,9674,1257,9397,14372621,247151,14204418
2024-11-26,Canada,24333,877,24191,14396954,248028,14228609
2024-11-25,Canada,909,1218,807,14397863,249246,14229416
2024-11-24,Canada,16906,1663,16752,14414769,250909,14246168
2024-11-23,Canada,4302,653,4287,14419071,251562,14250455
2024-11-22,Canada,40351,733,40143,14459422,252295,14290598
2024-11-21,Canada,30626,1626,30395,14490048,253921,14320993
2024-11-20,Canada,27264,1204,27154,14517312,255125,14348147
2024-11-19,Canada,14357,177,13906,14531669,255302,14362053
2024-11-18,Canada,16855,91,16848,14548524,255393,14378901
2024-11-17,Canada,7839,497,7597,14556363,255890,14386498
2024-11-16,Canada,26994,657,26532,14583357,256547,14413030
2024-11-15,Canada,18160,571,17984,14601517,257118,14431014
2024-11-14,Canada,21447,481,21106,14622964,257599,14452120
2024-11-13,Canada,32512,55,32183,14655476,257654,14484303
2024-11-12,Canada,11785,1134,11553,14667261,258788,14495856
2024-11-11,Canada,21245,363,20776,14688506,259151,14516632
2024-11-10,Canada,4790,566,4649,14693296,259717,14521281
2024-11-09,Canada,26440,1440,26073,14719736,261157,14547354
2024-11-08,Canada,43842,651,43729,14763578,261808,14591083
2024-11-07,Canada,8421,325,8221,14771999,262133,14599304
2024-11-06,Canada,49476,189,49353,14821475,262322,14648657
2024-11-05,Canada,11359,129,11177,14832834,262451,14659834
2024-11-04,Canada,39616,854,39185,14872450,263305,14699019
2024-11-03,Canada,20058,418,19747,14892508,263723,14718766
2024-11-02,Canada,34247,1031,34008,14926755,264754,14752774
2024-11-01,Canada,40567,858,40314,14967322,265612,14793088
2024-10-31,Canada,47185,670,46925,15014507,266282,14840013
2024-10-30,Canada,28970,429,28586,15043477,266711,14868599
2024-10-29,Canada,38983,364,38852,15082460,267075,14907451
2024-10-28,Canada,2971,1078,2873,15085431,268153,14910324
2024-10-27,Canada,17486,1779,17435,15102917,269932,14927759
2024-10-26,Canada,47093,228,46889,15150010,270160,14974648
2024-10-25,Canada,12695,541,12202,15162705,270701,14986850
2024-10-24,Canada,23722,647,23393,15186427,271348,15010243
2024-10-23,Canada,31884,300,31873,15218311,271648,15042116
2024-10-22,Canada,31186,23,30948,15249497,271671,15073064
2024-10-21,Canada,40845,1906,40513,15290342,273577,15113577
2024-10-20,Canada,21688,547,21189,15312030,274124,15134766
2024-10-19,Canada,32239,346,32137,15344269,274470,15166903
2024-10-18,Canada,30256,1760,29996,15374525,276230,15196899
2024-10-17,Canada,45239,59,45207,15419764,276289,15242106
2024-10-16,Canada,38119,373,38083,15457883,276662,15280189
2024-10-15,Canada,22042,758,21848,15479925,277420,15302037
2024-10-14,Canada,24594,826,24426,15504519,278246,15326463
2024-10-13,Canada,21788,1198,21699,15526307,279444,15348162
2024-10-12,Canada,37779,1312,37721,15564086,280756,15385883
2024-10-11,Canada,34588,945,34377,15598674,281701,15420260
2024-10-10,Canada,37809,1571,37447,15636483,283272,15457707
2024-10-09,Canada,19711,236,19273,15656194,283508,15476980
2024-10-08,Canada,37917,629,37791,15694111,284137,15514771
2024-10-07,Canada,21665,529,21613,15715776,284666,15536384
2024-10-06,Canada,47092,1605,46702,15762868,286271,15583086
2024-10-05,Canada,47475,496,47248,15810343,286767,15630334
2024-10-04,Canada,33296,1438,33036,15843639,288205,15663370
2024-10-03,Canada,46918,320,46583,15890557,288525,15709953
2024-10-02,Canada,45207,1935,45026,15935764,290460,15754979
2024-10-01,Canada,39995,438,39743,15975759,290898,15794722
2024-09-30,Canada,33429,244,33288,16009188,291142,15828010
2024-09-29,Canada,27712,720,27343,16036900,291862,15855353
2024-09-28,Canada,42413,1160,42054,16079313,293022,15897407
2024-09-27,Canada,35349,1650,34908,16114662,294672,15932315
2024-09-26,Canada,13548,557,13431,16128210,295229,15945746
2024-09-25,Canada,32843,1093,32562,16161053,296322,15978308
2024-09-24,Canada,5273,751,4939,16166326,297073,15983247
2024-09-23,Canada,18991,1503,18791,16185317,298576,16002038
2024-09-22,Canada,49972,1378,49521,16235289,299954,16051559
2024-09-21,Canada,33785,1459,33452,16269074,301413,16085011
2024-09-20,Canada,33977,870,33540,16303051,302283,16118551
2024-09-19,Canada,41690,36,41229,16344741,302319,16159780
2024-09-18,Canada,6754,1038,6448,16351495,303357,16166228
2024-09-17,Canada,24237,505,23742,16375732,303862,16189970
2024-09-16,Canada,36102,525,35740,16411834,304387,16225710
2024-09-15,Canada,2275,891,1849,16414109,305278,16227559
2024-09-14,Canada,44394,1744,44306,16458503,307022,16271865
2024-09-13,Canada,16915,587,16654,16475418,307609,16288519
2024-09-12,Canada,45977,1636,45771,16521395,309245,16334290
2024-09-11,Canada,16519,1321,16125,16537914,310566,16350415
2024-09-10,Canada,6650,722,6278,16544564,311288,16356693
2024-09-09,Canada,4411,809,4021,16548975,312097,16360714
2024-09-08,Canada,31930,1862,31506,16580905,313959,16392220
2024-09-07,Canada,37520,989,37247,16618425,314948,16429467
2024-09-06,Canada,13741,829,13353,16632166,315777,16442820
2024-09-05,Canada,15989,643,15771,16648155,316420,16458591
2024-09-04,Canada,18778,543,18590,16666933,316963,16477181
2024-09-03,Canada,48355,1855,48094,16715288,318818,16525275
2024-09-02,Canada,12203,888,11822,16727491,319706,16537097
2024-09-01,Canada,47495,58,47481,16774986,319764,16584578
2024-08-31,Canada,13585,1341,13412,16788571,321105,16597990
2024-08-30,Canada,14746,587,14503,16803317,321692,16612493
2024-08-29,Canada,43204,745,43127,16846521,322437,16655620
2024-08-28,Canada,41759,1356,41346,16888280,323793,16696966
2024-08-27,Canada,45959,1514,45482,16934239,325307,16742448
2024-08-26,Canada,19576,134,19112,16953815,325441,16761560
2024-08-25,Canada,9336,1766,8858,16963151,327207,16770418
2024-08-24,Canada,6936,299,6817,16970087,327506,16777235
2024-08-23,Canada,7947,108,7549,16978034,327614,16784784
2024-08-22,Canada,48851,105,48703,17026885,327719,16833487
2024-08-21,Canada,38837,1408,38796,17065722,329127,16872283
2024-08-20,Canada,42994,1328,42615,17108716,330455,16914898
2024-08-19,Canada,38980,1993,38822,17147696,332448,16953720
2024-08-18,Canada,46179,1197,45888,17193875,333645,16999608
2024-08-17,Canada,11229,1048,10841,17205104,334693,17010449
2024-08-16,Canada,17242,728,17091,17222346,335421,17027540
2024-08-15,Canada,2849,790,2615,17225195,336211,17030155
2024-08-14,Canada,25289,400,24866,17250484,336611,17055021
2024-08-13,Canada,26448,1292,26207,17276932,337903,17081228
2024-08-12,Canada,30993,790,30815,17307925,338693,17112043
2024-08-11,Canada,38492,1142,38404,17346417,339835,17150447
2024-08-10,Canada,47672,774,47176,17394089,340609,17197623
2024-08-09,Canada,4585,1539,4538,17398674,342148,17202161
2024-08-08,Canada,23550,1449,23537,17422224,343597,17225698
2024-08-07,Canada,46959,1512,46778,17469183,345109,17272476
2024-08-06,Canada,35487,974,35351,17504670,346083,17307827
2024-08-05,Canada,5041,1545,4663,17509711,347628,17312490
2024-08-04,Canada,9594,14,9263,17519305,347642,17321753
2024-08-03,Canada,12721,1832,12517,17532026,349474,17334270
2024-08-02,Canada,38519,577,38496,17570545,350051,17372766
2024-08-01,Canada,27342,939,27245,17597887,350990,17400011
2024-07-31,Canada,7815,1254,7332,17605702,352244,17407343
2024-07-30,Canada,36061,1153,35690,17641763,353397,17443033
2024-07-29,Canada,40444,1874,40027,17682207,355271,17483060
2024-07-28,Canada,46904,701,46856,17729111,355972,17529916
2024-07-27,Canada,37911,1015,37577,17767022,356987,17567493
2024-07-26,Canada,21273,273,21242,17788295,357260,17588735
2024-07-25,Canada,15752,1430,15353,17804047,358690,17604088
2024-07-24,Canada,15140,157,14759,17819187,358847,17618847
2024-07-23,Canada,12683,1408,12186,17831870,360255,17631033
2024-07-22,Canada,17614,1478,17335,17849484,361733,17648368
2024-07-21,Canada,46148,1213,46125,17895632,362946,17694493
2024-07-20,Canada,22818,1427,22781,17918450,364373,17717274
2024-07-19,Canada,14068,1265,13696,17932518,365638,17730970
2024-07-18,Canada,1389,192,1350,17933907,365830,17732320
2024-07-17,Canada,10878,1252,10639,17944785,367082,17742959
2024-07-16,Canada,23030,1020,22866,17967815,368102,17765825
2024-07-15,Canada,33361,1986,33148,18001176,370088,17798973
2024-07-14,Canada,15221,1375,14841,18016397,371463,17813814
2024-07-13,Canada,40892,1205,40689,18057289,372668,17854503
2024-07-12,Canada,46545,50,46369,18103834,372718,17900872
2024-07-11,Canada,1584,1367,1400,18105418,374085,17902272
2024-07-10,Canada,45712,552,45489,18151130,374637,17947761
2024-07-09,Canada,31188,1754,31133,18182318,376391,17978894
2024-07-08,Canada,42464,1932,42261,18224782,378323,18021155
2024-07-07,Canada,7144,202,6860,18231926,378525,18028015
2024-07-06,Canada,28580,455,28188,18260506,378980,18056203
2024-07-05,Canada,19074,1387,19013,18279580,380367,18075216
2024-07-04,Canada,29747,1219,29400,18309327,381586,18104616
2024-07-03,Canada,4533,1518,4113,18313860,383104,18108729
2024-07-02,Canada,6033,742,5791,18319893,383846,18114520
2024-07-01,Canada,38044,1107,37725,18357937,384953,18152245
2024-06-30,Canada,21493,1512,21033,18379430,386465,18173278
2024-06-29,Canada,7740,1442,7589,18387170,387907,18180867
2024-06-28,Canada,16709,56,16473,18403879,387963,18197340
2024-06-27,Canada,40446,1796,40392,18444325,389759,18237732
2024-06-26,Canada,17469,768,17430,18461794,390527,18255162
2024-06-25,Canada,16799,288,16452,18478593,390815,18271614
2024-06-24,Canada,39481,561,39397,18518074,391376,18311011
2024-06-23,Canada,38600,984,38166,18556674,392360,18349177
2024-06-22,Canada,21528,1928,21187,18578202,394288,18370364
2024-06-21,Canada,34286,718,33909,18612488,395006,18404273
2024-06-20,Canada,27818,1377,27730,18640306,396383,18432003
2024-06-19,Canada,2775,1516,2474,18643081,397899,18434477
2024-06-18,Canada,23335,1107,23113,18666416,399006,18457590
2024-06-17,Canada,19677,182,19653,18686093,399188,18477243
2024-06-16,Canada,8547,757,8330,18694640,399945,18485573
2024-06-15,Canada,16724,1095,16414,18711364,401040,18501987
2024-06-14,Canada,31121,1489,30831,18742485,402529,18532818
2024-06-13,Canada,38096,548,37969,18780581,403077,18570787
2024-06-12,Canada,38723,1452,38560,18819304,404529,18609347
2024-06-11,Canada,43441,1220,43077,18862745,405749,18652424
2024-06-10,Canada,8399,730,8064,18871144,406479,18660488
2024-06-09,Canada,20700,454,20500,18891844,406933,18680988
2024-06-08,Canada,39242,755,38788,18931086,407688,18719776
2024-06-07,Canada,4632,770,4469,18935718,408458,18724245
2024-06-06,Canada,39488,960,39282,18975206,409418,18763527
2024-06-05,Canada,42832,989,42465,19018038,410407,18805992
2024-06-04,Canada,45281,151,45122,19063319,410558,18851114
2024-06-03,Canada,39239,626,39015,19102558,411184,18890129
2024-06-02,Canada,8694,1885,8550,19111252,413069,18898679
2024-06-01,Canada,26611,810,26301,19137863,413879,18924980
2024-05-31,Canada,16410,1105,16069,19154273,414984,18941049
2024-05-30,Canada,24720,52,24360,19178993,415036,18965409
2024-05-29,Canada,4206,1015,3866,19183199,416051,18969275
2024-05-28,Canada,2182,1609,1724,19185381,417660,18970999
2024-05-27,Canada,27547,1178,27511,19212928,418838,18998510
2024-05-26,Canada,35258,599,34955,19248186,419437,19033465
2024-05-25,Canada,27533,1836,27220,19275719,421273,19060685
2024-05-24,Canada,24435,579,23957,19300154,421852,19084642
2024-05-23,Canada,9086,1406,8853,19309240,423258,19093495
2024-05-22,Canada,28618,1754,28152,19337858,425012,19121647
2024-05-21,Canada,14592,1187,14546,19352450,426199,19136193
2024-05-20,Canada,29513,847,29140,19381963,427046,19165333
2024-05-19,Canada,1457,940,1179,19383420,427986,19166512
2024-05-18,Canada,38415,1956,38041,19421835,429942,19204553
2024-05-17,Canada,35193,1947,34797,19457028,431889,19239350
2024-05-16,Canada,41951,96,41743,19498979,431985,19281093
2024-05-15,Canada,45950,847,45665,19544929,432832,19326758
2024-05-14,Canada,13796,1124,13765,19558725,433956,19340523
2024-05-13,Canada,12033,1341,11912,19570758,435297,19352435
2024-05-12,Canada,7001,968,6638,19577759,436265,19359073
2024-05-11,Canada,43712,1540,43328,19621471,437805,19402401
2024-05-10,Canada,16308,1620,16108,19637779,439425,19418509
2024-05-09,Canada,7985,1544,7826,19645764,440969,19426335
2024-05-08,Canada,527,81,269,19646291,441050,19426604
2024-05-07,Canada,22453,869,22199,19668744,441919,19448803
2024-05-06,Canada,10521,1835,10310,19679265,443754,19459113
2024-05-05,Canada,47677,1686,47555,19726942,445440,19506668
2024-05-04,Canada,2899,1886,2665,19729841,447326,19509333
